"Taxa","CCCHF2","CCCHF3","CCCHF5","CCCSF1","CCCSF3","CCCSF4","CCMEF1","CCMEF4","CCMEF5","HDCHF2","HDCHF4","HDCHF5","HDCSF1","HDCSF2","HDCSF4","HDMEF2","HDMEF3","HDMEF5","HSPCHF1","HSPCHF2","HSPCHF3","HSPCSF2","HSPCSF3","HSPCSF5","HSPMEF3","HSPMEF4","HSPMEF5","SSBCHF1","SSBCHF3","SSBCHF4","SSBCSF1","SSBCSF3","SSBCSF4","SSBMEF2","SSBMEF4","SSBMEF5","XGCHF1","XGCHF3","XGCHF4","XGCSF1","XGCSF2","XGCSF3","XGMEF1","XGMEF2","XGMEF3","YSCHF1","YSCHF4","YSCHF5","YSCSF1","YSCSF3","YSCSF5","YSMEF1","YSMEF3","YSMEF4"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__Burkholderiaceae|g__Cupriavidus",0.00229715317089179,0.000164082369349413,0.00131265895479531,0.00024612355402412,4.10205923373534e-05,0.000164082369349413,0.00012306177701206,0.00012306177701206,0,0,0,4.10205923373534e-05,0.00036918533103618,0,4.10205923373534e-05,0,4.10205923373534e-05,0.00024612355402412,0,0,0,4.10205923373534e-05,0,4.10205923373534e-05,0.00283042087127738,0.00266633850192797,0.00106653540077119,0.00024612355402412,0,0,8.20411846747067e-05,0.000205102961686767,0.00024612355402412,0.00012306177701206,0,4.10205923373534e-05,0.000205102961686767,0.000451226515710887,0.00036918533103618,8.20411846747067e-05,0.00049224710804824,0.000164082369349413,0.000574288292722947,0.00012306177701206,0,0,0,0,4.10205923373534e-05,4.10205923373534e-05,0,0,0,0.000205102961686767
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia",0.00012306177701206,4.10205923373534e-05,0,8.20411846747067e-05,0.00036918533103618,0.000164082369349413,0,4.10205923373534e-05,0.00012306177701206,4.10205923373534e-05,0,0,0.000410205923373534,4.10205923373534e-05,4.10205923373534e-05,0,0.000164082369349413,0.00024612355402412,8.20411846747067e-05,0.00623513003527771,0.00073837066207236,0,0.00049224710804824,8.20411846747067e-05,8.20411846747067e-05,0.000164082369349413,0,0.00036918533103618,0.000164082369349413,8.20411846747067e-05,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0,0.000164082369349413,0,0.000205102961686767,0.000451226515710887,8.20411846747067e-05,0.00024612355402412,4.10205923373534e-05,0.000287144146361473,0,0.000287144146361473,0.00110755599310854,0,0,0.00086143243908442,0.000287144146361473,0.00012306177701206,8.20411846747067e-05,0.000574288292722947,0.00012306177701206
"k__Bacteria|p__Acidobacteria|c__Subgroup_11|o__|f__|g__",0.000328164738698827,0.000820411846747067,0.000451226515710887,0.000533267700385594,0.000328164738698827,0.000287144146361473,0.00036918533103618,0.000328164738698827,0.00036918533103618,0,0,0,4.10205923373534e-05,8.20411846747067e-05,4.10205923373534e-05,8.20411846747067e-05,0.00012306177701206,0,4.10205923373534e-05,0,4.10205923373534e-05,8.20411846747067e-05,0,8.20411846747067e-05,0,0,0,0.00012306177701206,0.00036918533103618,0,0.000451226515710887,0.00049224710804824,0.000779391254409714,0.00110755599310854,0.000943473623759127,0.000697350069735007,0.00049224710804824,0.000820411846747067,0.000820411846747067,0.00049224710804824,0.00024612355402412,0.000328164738698827,0.00098449421609648,0.0006153088850603,0.00049224710804824,0,0,0,0,0,0,0.000205102961686767,4.10205923373534e-05,0.000451226515710887
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__",0.00036918533103618,0.000410205923373534,0.00024612355402412,0.000287144146361473,0.000820411846747067,0.000820411846747067,0.000820411846747067,0.00098449421609648,0.0006153088850603,4.10205923373534e-05,4.10205923373534e-05,0,0,0,0,4.10205923373534e-05,0,0,4.10205923373534e-05,0.000287144146361473,0,0,0,0,8.20411846747067e-05,0.000287144146361473,0.000533267700385594,0.000410205923373534,0.000410205923373534,0,0.000328164738698827,0.000533267700385594,0.000410205923373534,0.000533267700385594,0.000451226515710887,0.000328164738698827,0.000451226515710887,0.00024612355402412,0.000533267700385594,0.00049224710804824,0.000902453031421774,0.000287144146361473,0.000656329477397654,0.00036918533103618,0.000574288292722947,0,0,0,4.10205923373534e-05,0.00012306177701206,8.20411846747067e-05,0,0.000328164738698827,4.10205923373534e-05
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Chthoniobacter",0.00036918533103618,0.00036918533103618,0.000164082369349413,0.000205102961686767,4.10205923373534e-05,0.000451226515710887,0.00024612355402412,8.20411846747067e-05,0.000574288292722947,0,4.10205923373534e-05,0,0,0,0,0.000205102961686767,0.00168184428583149,0,0.00012306177701206,0.00024612355402412,8.20411846747067e-05,8.20411846747067e-05,8.20411846747067e-05,0,0.0006153088850603,4.10205923373534e-05,0.00012306177701206,0.000410205923373534,4.10205923373534e-05,0,0.00049224710804824,0.00049224710804824,0.000410205923373534,0.000328164738698827,0.0012306177701206,0.00073837066207236,0.000328164738698827,0.00049224710804824,0.0006153088850603,0.000451226515710887,0.000410205923373534,0.00012306177701206,0.0006153088850603,0.00073837066207236,8.20411846747067e-05,0,0,0.000164082369349413,4.10205923373534e-05,0.000287144146361473,4.10205923373534e-05,0.000451226515710887,0.000287144146361473,0
"k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonobacteraceae|g__",0.00106653540077119,0.00073837066207236,0.000287144146361473,0.00036918533103618,0.000697350069735007,0.0006153088850603,0.000410205923373534,0.000656329477397654,0.000451226515710887,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,0,4.10205923373534e-05,0,0,0.00036918533103618,0.00049224710804824,0,0.00049224710804824,0.000574288292722947,0.000328164738698827,0.00143572073180737,0.00114857658544589,0.000820411846747067,8.20411846747067e-05,0.000820411846747067,0.000574288292722947,0.000533267700385594,8.20411846747067e-05,0.000410205923373534,0.00049224710804824,0.0006153088850603,0.000410205923373534,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__",0.000410205923373534,0.00024612355402412,8.20411846747067e-05,0.000164082369349413,0.00024612355402412,0.00036918533103618,0.000287144146361473,0.00024612355402412,4.10205923373534e-05,8.20411846747067e-05,0.000205102961686767,4.10205923373534e-05,0.00073837066207236,0.00049224710804824,8.20411846747067e-05,0.000164082369349413,0.000287144146361473,0,0,4.10205923373534e-05,0,0,0.00147674132414472,0.000533267700385594,0,0,0.00151776191648207,0.000451226515710887,0.000164082369349413,0.000205102961686767,0.000574288292722947,8.20411846747067e-05,0.000205102961686767,0.000164082369349413,0.00012306177701206,0.00024612355402412,0.000410205923373534,0.000697350069735007,0.00036918533103618,0.000410205923373534,0.000410205923373534,0.00073837066207236,0.000287144146361473,0.000451226515710887,0.000287144146361473,0,0.000410205923373534,8.20411846747067e-05,0,0.00036918533103618,4.10205923373534e-05,8.20411846747067e-05,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__|g__",0,0,4.10205923373534e-05,0,0,0,0.00012306177701206,0,0,0,0.000164082369349413,4.10205923373534e-05,0,8.20411846747067e-05,0,0.00086143243908442,4.10205923373534e-05,0.00036918533103618,0.000205102961686767,0.00114857658544589,0.00036918533103618,0.00073837066207236,0.000451226515710887,0.000410205923373534,0.000287144146361473,0.000451226515710887,0.00036918533103618,0,0,0,4.10205923373534e-05,0,0,0,0,0,0,0,0,0.00131265895479531,0.00196898843219296,0.00127163836245795,0,0,0,4.10205923373534e-05,0.000164082369349413,0.00024612355402412,0.00106653540077119,0.00086143243908442,0.00012306177701206,0.000656329477397654,0.000574288292722947,0.00049224710804824
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Agathobacter",0,4.10205923373534e-05,4.10205923373534e-05,0.000328164738698827,0.00012306177701206,4.10205923373534e-05,0.00012306177701206,0.000164082369349413,4.10205923373534e-05,0,0.000164082369349413,0,0.00012306177701206,0,8.20411846747067e-05,0.000205102961686767,0,0,0.000574288292722947,0.000164082369349413,0.000164082369349413,0.00012306177701206,0,0.000410205923373534,4.10205923373534e-05,0.000287144146361473,0.000287144146361473,8.20411846747067e-05,0,0.00159980310115678,0.00012306177701206,0.000328164738698827,0,8.20411846747067e-05,0.000164082369349413,4.10205923373534e-05,8.20411846747067e-05,0.000164082369349413,0.00012306177701206,0.000205102961686767,0,0.00049224710804824,8.20411846747067e-05,0,0.000164082369349413,0.00520961522684388,0.000533267700385594,0.000164082369349413,4.10205923373534e-05,4.10205923373534e-05,0.000205102961686767,0.000410205923373534,0.000656329477397654,0.00036918533103618
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis",0.00024612355402412,0.000451226515710887,0.00024612355402412,0.00036918533103618,0.000943473623759127,0.00024612355402412,0.000205102961686767,0.00012306177701206,0.000328164738698827,4.10205923373534e-05,0.00012306177701206,0.000205102961686767,4.10205923373534e-05,0,0,4.10205923373534e-05,0,0.000164082369349413,0.000287144146361473,0,0,0.000410205923373534,0.000205102961686767,0.000328164738698827,0.00036918533103618,0.000164082369349413,0,8.20411846747067e-05,0.0006153088850603,0,0.00036918533103618,8.20411846747067e-05,0.00073837066207236,0.000451226515710887,0.000451226515710887,0.000656329477397654,8.20411846747067e-05,0.000451226515710887,0.000410205923373534,0.000205102961686767,0.000410205923373534,0.000656329477397654,0.000533267700385594,0.00012306177701206,0.000328164738698827,0,4.10205923373534e-05,0,0.000164082369349413,0.000574288292722947,0.00024612355402412,0.00114857658544589,0.000205102961686767,0.000328164738698827
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__UTBCD1",0.000574288292722947,0.000410205923373534,0.000410205923373534,0.000410205923373534,0.000410205923373534,0.00073837066207236,0.000164082369349413,0.00073837066207236,0.00049224710804824,0,0,0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,4.10205923373534e-05,0,0,8.20411846747067e-05,0.000164082369349413,0.000410205923373534,0.000656329477397654,0,0.000574288292722947,0.000656329477397654,0.00073837066207236,0.000574288292722947,0.000697350069735007,0.000328164738698827,0.00073837066207236,0.00102551480843383,0.000574288292722947,0.000328164738698827,0.00024612355402412,0.000533267700385594,0.000410205923373534,0.000533267700385594,0.000697350069735007,0,0,4.10205923373534e-05,4.10205923373534e-05,0,8.20411846747067e-05,0.000164082369349413,4.10205923373534e-05,8.20411846747067e-05
"k__Bacteria|p__Acidobacteria|c__|o__|f__|g__",0,0,0,0,0,0,0,0,0,0.00012306177701206,0.00012306177701206,0.000205102961686767,0,0,0,0.00049224710804824,0.000164082369349413,0.000820411846747067,0.00073837066207236,0.000943473623759127,0.000820411846747067,0.00098449421609648,0.000287144146361473,0.000287144146361473,0.000574288292722947,0.000820411846747067,0.00172286487816884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287144146361473,0.00102551480843383,0.000410205923373534,0.000943473623759127,0.00196898843219296,0.000205102961686767,0.00073837066207236
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium",4.10205923373534e-05,0,8.20411846747067e-05,0,0.00024612355402412,0,0,4.10205923373534e-05,0.000328164738698827,4.10205923373534e-05,8.20411846747067e-05,0.00024612355402412,0.00024612355402412,0.000287144146361473,0,0.000820411846747067,4.10205923373534e-05,0.000451226515710887,4.10205923373534e-05,0.000164082369349413,0.000287144146361473,4.10205923373534e-05,0.000328164738698827,0.000410205923373534,0.000410205923373534,0.00049224710804824,8.20411846747067e-05,0.000164082369349413,0.00012306177701206,0.00356879153334974,0,0,0,4.10205923373534e-05,0.00012306177701206,8.20411846747067e-05,0.000328164738698827,8.20411846747067e-05,0.00012306177701206,4.10205923373534e-05,0,0.000164082369349413,8.20411846747067e-05,0,0,0.00209205020920502,0.000205102961686767,0.000205102961686767,0.000820411846747067,0.000328164738698827,0.00024612355402412,0.00024612355402412,0.000164082369349413,0.000164082369349413
"k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus",0.00012306177701206,0,0,8.20411846747067e-05,4.10205923373534e-05,0.00012306177701206,0.000205102961686767,0,0,4.10205923373534e-05,0.000451226515710887,0.000205102961686767,0,0.000451226515710887,0,8.20411846747067e-05,0.000205102961686767,0,0,0,4.10205923373534e-05,0,0.000410205923373534,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,0.000205102961686767,0,0,0.000451226515710887,4.10205923373534e-05,0,0.00012306177701206,0,4.10205923373534e-05,0,0,0,0,4.10205923373534e-05,0,0,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0.00344572975633768,0.00348675034867503,0.00012306177701206,0.000164082369349413,0.000533267700385594,0,0.00217409139387973,0.000451226515710887,0.000533267700385594
"k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Ardenticatenales|f__Ardenticatenaceae|g__",0,0.000205102961686767,0.000451226515710887,0,4.10205923373534e-05,0,0.000287144146361473,0.000287144146361473,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,8.20411846747067e-05,0,0,0.000451226515710887,0.00036918533103618,0.000697350069735007,0.000451226515710887,0.000205102961686767,0.00118959717778325,0.000820411846747067,0.00012306177701206,0.0006153088850603,0.00012306177701206,0.0018459266551809,0.000164082369349413,0.000205102961686767,4.10205923373534e-05,8.20411846747067e-05,0.000205102961686767,0.000164082369349413,0.00024612355402412,0,0.00012306177701206,0.000164082369349413,0.000205102961686767,0,0.00012306177701206,0.000164082369349413,0.00036918533103618,8.20411846747067e-05,0.000451226515710887,0.00024612355402412,8.20411846747067e-05,0,0,0.000164082369349413,0.00073837066207236,0.000164082369349413,0.000451226515710887,0.000410205923373534,4.10205923373534e-05,0.000820411846747067
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillibacter",0.000533267700385594,0.000205102961686767,0.000410205923373534,0.000410205923373534,0.000205102961686767,0.00012306177701206,0.000451226515710887,0.000328164738698827,0.000205102961686767,0.000205102961686767,0.000205102961686767,4.10205923373534e-05,0.000697350069735007,4.10205923373534e-05,4.10205923373534e-05,0.000164082369349413,8.20411846747067e-05,0,0.00012306177701206,8.20411846747067e-05,4.10205923373534e-05,8.20411846747067e-05,0.000328164738698827,0.0006153088850603,0.000328164738698827,0,0.000164082369349413,0.00036918533103618,0.000533267700385594,0.00127163836245795,0,8.20411846747067e-05,0.00012306177701206,0.000451226515710887,0.000410205923373534,0.00049224710804824,0.000205102961686767,0.00073837066207236,0.00012306177701206,0.00012306177701206,0.000287144146361473,0.000451226515710887,0.000205102961686767,0.000410205923373534,0.000164082369349413,0.000779391254409714,0.000164082369349413,0,4.10205923373534e-05,8.20411846747067e-05,0,4.10205923373534e-05,0.000205102961686767,0.000451226515710887
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__Rhodocyclaceae|g__Thauera",4.10205923373534e-05,0,8.20411846747067e-05,4.10205923373534e-05,0.000205102961686767,8.20411846747067e-05,0.00012306177701206,0,0,0.000205102961686767,0.000205102961686767,0.00012306177701206,4.10205923373534e-05,4.10205923373534e-05,0.000205102961686767,0.000164082369349413,0.000287144146361473,4.10205923373534e-05,0,0,8.20411846747067e-05,0.000205102961686767,0,0,0.00024612355402412,0.000205102961686767,0.000205102961686767,4.10205923373534e-05,8.20411846747067e-05,0.0079169743211092,8.20411846747067e-05,4.10205923373534e-05,8.20411846747067e-05,4.10205923373534e-05,0,4.10205923373534e-05,0,4.10205923373534e-05,0.00036918533103618,0.000164082369349413,0.0006153088850603,0.00024612355402412,4.10205923373534e-05,0.00012306177701206,0.000164082369349413,8.20411846747067e-05,0,8.20411846747067e-05,0.000451226515710887,0.000410205923373534,8.20411846747067e-05,0.00012306177701206,0.00012306177701206,0
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Rubritaleaceae|g__Luteolibacter",0,4.10205923373534e-05,0.00024612355402412,0.000205102961686767,0.00024612355402412,8.20411846747067e-05,0.000164082369349413,4.10205923373534e-05,0.00036918533103618,8.20411846747067e-05,0,0,0.00012306177701206,0.00012306177701206,0,0.000287144146361473,0.00012306177701206,0.000205102961686767,0,0.000164082369349413,0,0.000697350069735007,0.000287144146361473,0,0,0.000820411846747067,0.00012306177701206,0.00012306177701206,8.20411846747067e-05,0.00114857658544589,0.000328164738698827,0.000164082369349413,8.20411846747067e-05,0.000164082369349413,0.00073837066207236,0,0.000205102961686767,8.20411846747067e-05,8.20411846747067e-05,0.00012306177701206,0.00036918533103618,0,0,8.20411846747067e-05,4.10205923373534e-05,0.0030765444253015,0.000164082369349413,4.10205923373534e-05,0.000533267700385594,0.000533267700385594,0.000287144146361473,0.00024612355402412,0.000533267700385594,0.0006153088850603
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Cytophagales|f__Hymenobacteraceae|g__Pontibacter",8.20411846747067e-05,8.20411846747067e-05,0,4.10205923373534e-05,0.000164082369349413,0.000164082369349413,8.20411846747067e-05,4.10205923373534e-05,0,0.000164082369349413,0.000164082369349413,8.20411846747067e-05,4.10205923373534e-05,0.00024612355402412,0,0.000451226515710887,0.00012306177701206,0.000410205923373534,0.00024612355402412,0.00012306177701206,0.000205102961686767,0.000451226515710887,0.000287144146361473,0.000205102961686767,0.00127163836245795,0.000410205923373534,0.000656329477397654,0,0,0.000779391254409714,0,0,0,0,0,0,0.00012306177701206,8.20411846747067e-05,0.00024612355402412,0,0,0,0,0,0,0.00295348264828944,0.00176388547050619,8.20411846747067e-05,0.000451226515710887,0.00036918533103618,8.20411846747067e-05,4.10205923373534e-05,0.00073837066207236,0.000328164738698827
